Date Time: 13:43:11.987 14/09/2025
Type interrogator: FBG-scan 908
ID number: F13421-0009-008
Software version: v3.1.9
Active channel: 8
Integration Time [µs]: 129
High Sensitivity: FALSE
Sample Speed [Hz]: 50
Data interleave: 1
Noise Threshold: 7.227661
Comment: Water at 100mL increments

Index	Wav0	
8-1	1510.3452
8-2	1513.6951
8-3	1516.5538
8-4	1519.8015
8-5	1522.7593
8-6	1525.8528
8-7	1529.0231
8-8	1532.1917
8-9	1535.2935
8-10	1538.5812
8-11	1541.4745
8-12	1544.4465
8-13	1547.5867
8-14	1550.7219
8-15	1553.7548
8-16	1556.7789
8-17	1559.5591
8-18	1563.2168
8-19	1566.3138
8-20	1569.2654
8-21	1572.6804
8-22	1575.3846
8-23	1578.4993
8-24	1581.6807
8-25	1584.8802
8-26	1588.6422

Date	Time	LineNumber	System status	Wav8-1	Wav8-2	Wav8-3	Wav8-4	Wav8-5	Wav8-6	Wav8-7	Wav8-8	Wav8-9	Wav8-10	Wav8-11	Wav8-12	Wav8-13	Wav8-14	Wav8-15	Wav8-16	Wav8-17	Wav8-18	Wav8-19	Wav8-20	Wav8-21	Wav8-22	Wav8-23	Wav8-24	Wav8-25	Wav8-26	Pow8-1	Pow8-2	Pow8-3	Pow8-4	Pow8-5	Pow8-6	Pow8-7	Pow8-8	Pow8-9	Pow8-10	Pow8-11	Pow8-12	Pow8-13	Pow8-14	Pow8-15	Pow8-16	Pow8-17	Pow8-18	Pow8-19	Pow8-20	Pow8-21	Pow8-22	Pow8-23	Pow8-24	Pow8-25	Pow8-26
2025/09/14	13:44:03	50574	0 0 0 0	1510.3533	1513.6942	1516.5665	1519.8118	1522.7532	1525.8483	1529.0526	1532.1957	1535.2842	1538.5901	1541.4915	1544.4436	1547.5840	1550.7294	1553.7719	1556.7739	1559.5477	1563.2206	1566.3212	1569.2623	1572.6974	1575.3777	1578.5087	1581.6973	1584.8889	1587.9834	37.3	44.1	43.5	46.7	41.9	61.7	61.5	60.0	70.5	56.5	68.6	64.8	84.0	74.7	79.7	78.0	63.1	69.1	70.2	63.5	64.7	64.8	48.9	41.7	44.5	39.4
2025/09/14	13:44:03	50575	0 0 0 0	1510.3533	1513.6940	1516.5667	1519.8119	1522.7534	1525.8485	1529.0527	1532.1958	1535.2843	1538.5897	1541.4913	1544.4436	1547.5839	1550.7295	1553.7719	1556.7738	1559.5477	1563.2207	1566.3212	1569.2625	1572.6974	1575.3777	1578.5087	1581.6974	1584.8888	1587.9833	37.3	44.1	43.6	46.8	41.9	61.8	61.4	60.0	70.6	56.6	68.6	64.7	83.9	74.6	79.7	78.1	63.1	69.3	70.2	63.7	64.8	64.7	48.8	41.7	44.5	39.4
2025/09/14	13:44:03	50576	0 0 0 0	1510.3533	1513.6943	1516.5668	1519.8119	1522.7531	1525.8484	1529.0526	1532.1958	1535.2842	1538.5898	1541.4915	1544.4436	1547.5839	1550.7295	1553.7719	1556.7738	1559.5476	1563.2207	1566.3212	1569.2626	1572.6974	1575.3777	1578.5087	1581.6975	1584.8888	1587.9834	37.3	44.0	43.5	46.8	41.9	61.7	61.4	60.0	70.5	56.5	68.6	64.8	83.9	74.6	79.7	78.0	63.2	69.2	70.3	63.6	64.8	64.8	48.9	41.7	44.5	39.4
2025/09/14	13:44:03	50577	0 0 0 0	1510.3534	1513.6940	1516.5668	1519.8121	1522.7532	1525.8484	1529.0525	1532.1958	1535.2842	1538.5900	1541.4915	1544.4436	1547.5839	1550.7294	1553.7720	1556.7737	1559.5477	1563.2207	1566.3210	1569.2623	1572.6974	1575.3777	1578.5084	1581.6974	1584.8888	1587.9830	37.4	44.0	43.6	46.8	41.9	61.7	61.4	60.0	70.6	56.5	68.7	64.8	84.0	74.7	79.8	78.0	63.1	69.2	70.2	63.6	64.8	64.8	48.9	41.7	44.5	39.4
2025/09/14	13:44:03	50578	0 0 0 0	1510.3534	1513.6940	1516.5665	1519.8121	1522.7531	1525.8484	1529.0526	1532.1958	1535.2841	1538.5898	1541.4913	1544.4436	1547.5839	1550.7295	1553.7720	1556.7738	1559.5477	1563.2206	1566.3212	1569.2625	1572.6974	1575.3776	1578.5085	1581.6975	1584.8888	1587.9833	37.4	44.1	43.5	46.8	41.9	61.7	61.4	60.0	70.5	56.5	68.6	64.8	83.9	74.6	79.7	78.0	63.1	69.2	70.2	63.7	64.8	64.8	48.9	41.7	44.5	39.4
2025/09/14	13:44:03	50579	0 0 0 0	1510.3531	1513.6941	1516.5664	1519.8119	1522.7532	1525.8483	1529.0527	1532.1957	1535.2841	1538.5901	1541.4915	1544.4435	1547.5837	1550.7294	1553.7719	1556.7738	1559.5479	1563.2207	1566.3212	1569.2626	1572.6974	1575.3777	1578.5085	1581.6973	1584.8889	1587.9834	37.4	44.1	43.6	46.8	42.0	61.8	61.4	60.1	70.5	56.6	68.7	64.8	84.0	74.7	79.7	78.0	63.2	69.3	70.3	63.6	64.8	64.7	48.9	41.7	44.4	39.4
2025/09/14	13:44:03	50580	0 0 0 0	1510.3533	1513.6941	1516.5664	1519.8121	1522.7532	1525.8486	1529.0527	1532.1958	1535.2841	1538.5900	1541.4915	1544.4436	1547.5839	1550.7294	1553.7721	1556.7738	1559.5479	1563.2206	1566.3213	1569.2623	1572.6973	1575.3777	1578.5088	1581.6975	1584.8888	1587.9834	37.4	44.1	43.5	46.8	41.9	61.7	61.4	60.1	70.6	56.6	68.6	64.8	83.9	74.7	79.7	78.0	63.1	69.2	70.2	63.6	64.8	64.8	48.9	41.7	44.5	39.4
2025/09/14	13:44:03	50581	0 0 0 0	1510.3533	1513.6941	1516.5667	1519.8120	1522.7533	1525.8486	1529.0525	1532.1957	1535.2841	1538.5902	1541.4915	1544.4437	1547.5839	1550.7295	1553.7721	1556.7738	1559.5480	1563.2207	1566.3213	1569.2623	1572.6975	1575.3777	1578.5087	1581.6974	1584.8888	1587.9835	37.4	44.1	43.5	46.8	42.0	61.7	61.5	60.1	70.6	56.6	68.7	64.8	84.0	74.6	79.8	77.9	63.2	69.2	70.3	63.6	64.8	64.8	48.9	41.7	44.5	39.4
2025/09/14	13:44:03	50582	0 0 0 0	1510.3534	1513.6940	1516.5669	1519.8121	1522.7533	1525.8486	1529.0525	1532.1957	1535.2842	1538.5901	1541.4918	1544.4436	1547.5839	1550.7295	1553.7722	1556.7736	1559.5479	1563.2207	1566.3213	1569.2625	1572.6974	1575.3778	1578.5087	1581.6974	1584.8888	1587.9836	37.3	44.1	43.5	46.8	41.9	61.8	61.5	60.1	70.5	56.5	68.6	64.8	84.0	74.6	79.6	77.9	63.1	69.2	70.2	63.5	64.8	64.7	48.8	41.7	44.5	39.3
2025/09/14	13:44:03	50583	0 0 0 0	1510.3533	1513.6938	1516.5667	1519.8119	1522.7533	1525.8485	1529.0524	1532.1956	1535.2842	1538.5901	1541.4917	1544.4437	1547.5839	1550.7295	1553.7720	1556.7738	1559.5479	1563.2207	1566.3213	1569.2622	1572.6974	1575.3777	1578.5084	1581.6974	1584.8888	1587.9836	37.3	44.1	43.5	46.8	42.0	61.8	61.4	60.1	70.6	56.6	68.6	64.8	84.0	74.6	79.7	78.0	63.2	69.2	70.3	63.6	64.9	64.7	48.9	41.7	44.5	39.4
2025/09/14	13:44:03	50584	0 0 0 0	1510.3533	1513.6940	1516.5665	1519.8123	1522.7533	1525.8486	1529.0524	1532.1957	1535.2841	1538.5901	1541.4915	1544.4435	1547.5840	1550.7295	1553.7720	1556.7738	1559.5479	1563.2208	1566.3212	1569.2623	1572.6975	1575.3776	1578.5083	1581.6974	1584.8887	1587.9833	37.3	44.1	43.6	46.7	42.0	61.7	61.4	60.1	70.5	56.5	68.5	64.8	84.0	74.7	79.7	78.0	63.2	69.3	70.3	63.6	64.8	64.8	48.9	41.7	44.4	39.4
2025/09/14	13:44:03	50585	0 0 0 0	1510.3530	1513.6940	1516.5667	1519.8118	1522.7533	1525.8486	1529.0524	1532.1957	1535.2841	1538.5901	1541.4915	1544.4437	1547.5840	1550.7295	1553.7721	1556.7738	1559.5479	1563.2207	1566.3214	1569.2625	1572.6974	1575.3776	1578.5085	1581.6975	1584.8889	1587.9838	37.3	44.1	43.6	46.8	41.9	61.7	61.4	60.0	70.6	56.7	68.6	64.8	83.9	74.6	79.6	77.9	63.1	69.2	70.2	63.6	64.8	64.7	48.9	41.7	44.5	39.4
2025/09/14	13:44:03	50586	0 0 0 0	1510.3531	1513.6938	1516.5667	1519.8120	1522.7532	1525.8486	1529.0524	1532.1957	1535.2841	1538.5901	1541.4916	1544.4436	1547.5839	1550.7294	1553.7720	1556.7738	1559.5477	1563.2206	1566.3213	1569.2623	1572.6975	1575.3776	1578.5084	1581.6974	1584.8887	1587.9834	37.3	44.1	43.5	46.7	42.0	61.7	61.5	60.0	70.6	56.6	68.7	64.8	83.9	74.6	79.8	78.0	63.2	69.2	70.4	63.6	64.8	64.8	48.9	41.7	44.5	39.4
2025/09/14	13:44:03	50587	0 0 0 0	1510.3534	1513.6942	1516.5667	1519.8120	1522.7531	1525.8485	1529.0525	1532.1957	1535.2841	1538.5901	1541.4916	1544.4437	1547.5839	1550.7294	1553.7720	1556.7738	1559.5480	1563.2208	1566.3213	1569.2623	1572.6974	1575.3777	1578.5087	1581.6973	1584.8885	1587.9835	37.3	44.1	43.5	46.8	41.9	61.7	61.5	60.1	70.5	56.6	68.7	64.8	83.9	74.6	79.7	78.0	63.1	69.3	70.4	63.6	64.7	64.7	48.9	41.7	44.5	39.4
2025/09/14	13:44:04	50588	0 0 0 0	1510.3533	1513.6940	1516.5667	1519.8119	1522.7532	1525.8485	1529.0522	1532.1956	1535.2841	1538.5900	1541.4915	1544.4437	1547.5840	1550.7296	1553.7721	1556.7738	1559.5479	1563.2207	1566.3213	1569.2623	1572.6974	1575.3777	1578.5085	1581.6973	1584.8888	1587.9836	37.4	44.0	43.6	46.8	41.9	61.7	61.5	59.9	70.5	56.6	68.7	64.8	83.9	74.6	79.7	77.9	63.2	69.1	70.3	63.6	64.7	64.8	48.9	41.7	44.5	39.4
2025/09/14	13:44:04	50589	0 0 0 0	1510.3530	1513.6938	1516.5667	1519.8119	1522.7533	1525.8485	1529.0524	1532.1957	1535.2841	1538.5900	1541.4915	1544.4436	1547.5839	1550.7295	1553.7721	1556.7738	1559.5480	1563.2207	1566.3213	1569.2623	1572.6973	1575.3777	1578.5085	1581.6975	1584.8888	1587.9836	37.3	44.1	43.6	46.9	41.9	61.7	61.4	60.0	70.5	56.5	68.7	64.8	84.0	74.6	79.7	78.0	63.1	69.1	70.2	63.6	64.7	64.7	48.9	41.7	44.5	39.4
2025/09/14	13:44:04	50590	0 0 0 0	1510.3533	1513.6938	1516.5667	1519.8119	1522.7533	1525.8486	1529.0524	1532.1956	1535.2839	1538.5901	1541.4917	1544.4436	1547.5839	1550.7295	1553.7719	1556.7737	1559.5479	1563.2207	1566.3213	1569.2622	1572.6973	1575.3776	1578.5084	1581.6974	1584.8889	1587.9835	37.3	44.0	43.5	46.8	42.0	61.7	61.5	60.1	70.6	56.6	68.7	64.8	84.0	74.6	79.7	78.0	63.1	69.2	70.3	63.6	64.9	64.8	48.9	41.7	44.5	39.4
2025/09/14	13:44:04	50591	0 0 0 0	1510.3531	1513.6937	1516.5665	1519.8115	1522.7532	1525.8488	1529.0524	1532.1954	1535.2841	1538.5900	1541.4913	1544.4436	1547.5840	1550.7295	1553.7720	1556.7737	1559.5477	1563.2207	1566.3214	1569.2623	1572.6974	1575.3776	1578.5083	1581.6974	1584.8889	1587.9835	37.3	44.1	43.6	46.7	41.9	61.7	61.5	60.1	70.5	56.5	68.7	64.8	83.9	74.6	79.6	78.0	63.2	69.2	70.2	63.5	64.8	64.8	48.9	41.7	44.5	39.3
2025/09/14	13:44:04	50592	0 0 0 0	1510.3530	1513.6938	1516.5668	1519.8119	1522.7531	1525.8486	1529.0522	1532.1956	1535.2842	1538.5900	1541.4916	1544.4437	1547.5840	1550.7295	1553.7721	1556.7737	1559.5476	1563.2206	1566.3213	1569.2623	1572.6971	1575.3776	1578.5084	1581.6971	1584.8885	1587.9835	37.3	44.1	43.5	46.8	41.9	61.7	61.4	60.1	70.5	56.6	68.7	64.8	84.0	74.7	79.7	78.0	63.1	69.2	70.2	63.6	64.7	64.7	48.9	41.7	44.5	39.3
2025/09/14	13:44:04	50593	0 0 0 0	1510.3534	1513.6938	1516.5664	1519.8119	1522.7533	1525.8484	1529.0524	1532.1957	1535.2841	1538.5900	1541.4915	1544.4436	1547.5837	1550.7294	1553.7720	1556.7737	1559.5479	1563.2206	1566.3213	1569.2622	1572.6973	1575.3777	1578.5084	1581.6974	1584.8888	1587.9833	37.3	44.0	43.5	46.7	42.0	61.7	61.4	60.1	70.5	56.5	68.6	64.8	84.0	74.6	79.7	78.1	63.1	69.2	70.3	63.6	64.7	64.7	48.9	41.6	44.5	39.4
2025/09/14	13:44:04	50594	0 0 0 0	1510.3531	1513.6940	1516.5665	1519.8120	1522.7532	1525.8486	1529.0524	1532.1957	1535.2839	1538.5901	1541.4916	1544.4437	1547.5839	1550.7295	1553.7721	1556.7737	1559.5477	1563.2208	1566.3213	1569.2623	1572.6973	1575.3778	1578.5085	1581.6973	1584.8890	1587.9834	37.3	44.0	43.5	46.7	41.9	61.7	61.5	60.1	70.5	56.6	68.6	64.8	83.9	74.6	79.6	77.9	63.2	69.3	70.3	63.6	64.8	64.8	48.8	41.7	44.4	39.4
2025/09/14	13:44:04	50595	0 0 0 0	1510.3533	1513.6938	1516.5669	1519.8118	1522.7532	1525.8488	1529.0522	1532.1956	1535.2839	1538.5901	1541.4916	1544.4436	1547.5837	1550.7296	1553.7719	1556.7737	1559.5480	1563.2207	1566.3212	1569.2623	1572.6974	1575.3776	1578.5085	1581.6973	1584.8887	1587.9838	37.3	44.1	43.5	46.8	42.0	61.7	61.5	60.0	70.4	56.6	68.7	64.8	84.1	74.5	79.7	78.0	63.1	69.3	70.3	63.6	64.8	64.8	48.9	41.7	44.5	39.4
2025/09/14	13:44:04	50596	0 0 0 0	1510.3533	1513.6937	1516.5667	1519.8119	1522.7531	1525.8488	1529.0522	1532.1957	1535.2841	1538.5901	1541.4915	1544.4436	1547.5839	1550.7295	1553.7721	1556.7737	1559.5479	1563.2206	1566.3213	1569.2623	1572.6973	1575.3776	1578.5085	1581.6973	1584.8887	1587.9836	37.4	44.1	43.5	46.8	42.0	61.7	61.5	60.0	70.5	56.5	68.6	64.8	84.0	74.5	79.7	78.1	63.1	69.2	70.3	63.6	64.7	64.8	48.9	41.6	44.5	39.4
2025/09/14	13:44:04	50597	0 0 0 0	1510.3531	1513.6941	1516.5667	1519.8118	1522.7533	1525.8484	1529.0524	1532.1957	1535.2839	1538.5903	1541.4915	1544.4436	1547.5840	1550.7295	1553.7720	1556.7737	1559.5479	1563.2206	1566.3214	1569.2622	1572.6971	1575.3776	1578.5084	1581.6971	1584.8890	1587.9834	37.3	44.1	43.5	46.7	41.9	61.8	61.4	60.0	70.5	56.6	68.5	64.7	83.9	74.6	79.7	78.0	63.0	69.3	70.2	63.6	64.8	64.8	48.9	41.7	44.5	39.4
2025/09/14	13:44:04	50598	0 0 0 0	1510.3531	1513.6937	1516.5664	1519.8116	1522.7531	1525.8486	1529.0522	1532.1956	1535.2839	1538.5900	1541.4916	1544.4436	1547.5839	1550.7295	1553.7720	1556.7736	1559.5477	1563.2206	1566.3213	1569.2622	1572.6974	1575.3774	1578.5084	1581.6973	1584.8888	1587.9836	37.3	44.1	43.5	46.7	41.9	61.7	61.5	60.1	70.6	56.6	68.7	64.9	84.0	74.5	79.6	78.0	63.1	69.2	70.3	63.6	64.7	64.8	48.9	41.7	44.4	39.4
2025/09/14	13:44:04	50599	0 0 0 0	1510.3533	1513.6937	1516.5665	1519.8116	1522.7532	1525.8486	1529.0522	1532.1957	1535.2841	1538.5898	1541.4916	1544.4437	1547.5837	1550.7295	1553.7720	1556.7736	1559.5480	1563.2206	1566.3213	1569.2623	1572.6973	1575.3776	1578.5084	1581.6974	1584.8885	1587.9834	37.4	44.1	43.5	46.7	41.9	61.7	61.4	60.1	70.6	56.6	68.6	64.8	84.0	74.6	79.7	78.0	63.2	69.3	70.2	63.6	64.8	64.7	48.9	41.7	44.5	39.3
2025/09/14	13:44:04	50600	0 0 0 0	1510.3530	1513.6940	1516.5667	1519.8116	1522.7532	1525.8486	1529.0521	1532.1956	1535.2841	1538.5901	1541.4915	1544.4437	1547.5839	1550.7295	1553.7720	1556.7737	1559.5477	1563.2207	1566.3213	1569.2622	1572.6973	1575.3776	1578.5084	1581.6970	1584.8887	1587.9836	37.3	44.0	43.5	46.7	42.0	61.7	61.5	60.1	70.6	56.6	68.6	64.8	83.9	74.6	79.7	78.0	63.1	69.1	70.2	63.5	64.8	64.7	48.9	41.7	44.5	39.4
2025/09/14	13:44:04	50601	0 0 0 0	1510.3531	1513.6937	1516.5667	1519.8118	1522.7529	1525.8486	1529.0522	1532.1957	1535.2841	1538.5898	1541.4916	1544.4436	1547.5837	1550.7295	1553.7720	1556.7737	1559.5477	1563.2206	1566.3212	1569.2622	1572.6971	1575.3776	1578.5085	1581.6971	1584.8885	1587.9835	37.4	44.0	43.5	46.7	41.9	61.7	61.5	60.0	70.5	56.6	68.6	64.8	84.0	74.6	79.7	78.0	63.1	69.2	70.3	63.6	64.8	64.8	48.9	41.7	44.5	39.4
2025/09/14	13:44:04	50602	0 0 0 0	1510.3533	1513.6936	1516.5668	1519.8116	1522.7532	1525.8485	1529.0521	1532.1956	1535.2841	1538.5900	1541.4915	1544.4436	1547.5839	1550.7294	1553.7721	1556.7737	1559.5477	1563.2207	1566.3213	1569.2623	1572.6971	1575.3774	1578.5082	1581.6973	1584.8888	1587.9835	37.3	44.0	43.6	46.7	41.9	61.7	61.5	60.0	70.5	56.6	68.6	64.7	84.0	74.6	79.7	78.0	63.2	69.2	70.3	63.7	64.8	64.7	48.9	41.7	44.5	39.4
2025/09/14	13:44:04	50603	0 0 0 0	1510.3533	1513.6937	1516.5665	1519.8118	1522.7531	1525.8484	1529.0521	1532.1956	1535.2841	1538.5902	1541.4916	1544.4435	1547.5837	1550.7294	1553.7720	1556.7738	1559.5477	1563.2208	1566.3213	1569.2622	1572.6971	1575.3776	1578.5084	1581.6973	1584.8888	1587.9834	37.3	44.0	43.5	46.7	41.9	61.7	61.4	60.0	70.5	56.6	68.6	64.8	84.0	74.6	79.6	78.0	63.1	69.2	70.3	63.5	64.8	64.7	48.9	41.7	44.5	39.4
2025/09/14	13:44:04	50604	0 0 0 0	1510.3531	1513.6938	1516.5668	1519.8115	1522.7531	1525.8485	1529.0521	1532.1957	1535.2838	1538.5898	1541.4915	1544.4436	1547.5839	1550.7292	1553.7722	1556.7737	1559.5476	1563.2206	1566.3210	1569.2622	1572.6971	1575.3776	1578.5084	1581.6970	1584.8889	1587.9835	37.3	44.0	43.5	46.8	42.0	61.7	61.4	59.9	70.5	56.7	68.7	64.8	84.0	74.7	79.6	78.0	63.2	69.2	70.3	63.6	64.8	64.7	48.9	41.7	44.5	39.4
2025/09/14	13:44:04	50605	0 0 0 0	1510.3531	1513.6938	1516.5667	1519.8116	1522.7533	1525.8485	1529.0521	1532.1957	1535.2841	1538.5900	1541.4913	1544.4436	1547.5837	1550.7294	1553.7721	1556.7737	1559.5480	1563.2207	1566.3213	1569.2621	1572.6973	1575.3776	1578.5085	1581.6971	1584.8887	1587.9834	37.4	44.0	43.5	46.7	42.0	61.7	61.5	60.0	70.5	56.6	68.6	64.9	84.0	74.5	79.6	78.0	63.1	69.2	70.2	63.7	64.8	64.8	48.8	41.6	44.4	39.4
2025/09/14	13:44:04	50606	0 0 0 0	1510.3533	1513.6938	1516.5667	1519.8115	1522.7532	1525.8488	1529.0522	1532.1957	1535.2841	1538.5901	1541.4913	1544.4436	1547.5840	1550.7294	1553.7720	1556.7737	1559.5479	1563.2206	1566.3214	1569.2622	1572.6971	1575.3774	1578.5084	1581.6974	1584.8887	1587.9835	37.3	44.1	43.5	46.7	41.9	61.6	61.5	60.1	70.5	56.5	68.7	64.9	84.0	74.5	79.8	78.0	63.1	69.1	70.3	63.7	64.8	64.8	48.9	41.7	44.5	39.3
2025/09/14	13:44:04	50607	0 0 0 0	1510.3533	1513.6940	1516.5667	1519.8116	1522.7529	1525.8485	1529.0520	1532.1954	1535.2838	1538.5900	1541.4915	1544.4437	1547.5840	1550.7292	1553.7720	1556.7737	1559.5477	1563.2205	1566.3212	1569.2621	1572.6971	1575.3776	1578.5085	1581.6970	1584.8889	1587.9833	37.3	44.0	43.6	46.7	42.0	61.7	61.4	60.1	70.6	56.6	68.7	64.9	83.9	74.6	79.7	78.0	63.2	69.1	70.2	63.6	64.8	64.8	48.9	41.7	44.5	39.4
2025/09/14	13:44:04	50608	0 0 0 0	1510.3531	1513.6938	1516.5668	1519.8113	1522.7532	1525.8488	1529.0521	1532.1956	1535.2839	1538.5900	1541.4917	1544.4436	1547.5839	1550.7294	1553.7720	1556.7737	1559.5477	1563.2206	1566.3213	1569.2621	1572.6973	1575.3774	1578.5085	1581.6969	1584.8889	1587.9835	37.3	44.1	43.5	46.7	42.0	61.7	61.5	60.1	70.5	56.7	68.6	64.8	84.0	74.6	79.7	78.0	63.1	69.2	70.3	63.6	64.9	64.7	48.9	41.7	44.5	39.4
2025/09/14	13:44:04	50609	0 0 0 0	1510.3530	1513.6941	1516.5665	1519.8114	1522.7532	1525.8485	1529.0521	1532.1956	1535.2841	1538.5900	1541.4915	1544.4438	1547.5839	1550.7294	1553.7720	1556.7734	1559.5479	1563.2206	1566.3213	1569.2622	1572.6971	1575.3774	1578.5084	1581.6970	1584.8889	1587.9835	37.3	44.1	43.5	46.7	41.9	61.7	61.5	60.0	70.5	56.5	68.6	64.8	83.9	74.6	79.7	78.0	63.1	69.1	70.3	63.6	64.9	64.7	48.9	41.6	44.4	39.4
2025/09/14	13:44:04	50610	0 0 0 0	1510.3531	1513.6938	1516.5667	1519.8114	1522.7531	1525.8485	1529.0520	1532.1956	1535.2841	1538.5900	1541.4916	1544.4437	1547.5839	1550.7292	1553.7721	1556.7736	1559.5479	1563.2206	1566.3212	1569.2622	1572.6973	1575.3774	1578.5085	1581.6969	1584.8887	1587.9834	37.3	44.1	43.5	46.7	41.9	61.8	61.5	60.1	70.5	56.6	68.6	64.8	83.9	74.6	79.6	78.0	63.1	69.2	70.2	63.5	64.8	64.8	48.9	41.6	44.5	39.4
2025/09/14	13:44:04	50611	0 0 0 0	1510.3530	1513.6937	1516.5667	1519.8116	1522.7532	1525.8485	1529.0520	1532.1956	1535.2841	1538.5901	1541.4915	1544.4436	1547.5839	1550.7292	1553.7719	1556.7737	1559.5479	1563.2206	1566.3213	1569.2622	1572.6971	1575.3774	1578.5085	1581.6969	1584.8889	1587.9834	37.3	44.1	43.6	46.8	41.9	61.7	61.5	60.1	70.6	56.6	68.7	64.8	84.0	74.5	79.6	78.1	63.2	69.2	70.3	63.6	64.8	64.8	48.9	41.6	44.5	39.4
2025/09/14	13:44:04	50612	0 0 0 0	1510.3534	1513.6940	1516.5665	1519.8116	1522.7532	1525.8485	1529.0521	1532.1956	1535.2838	1538.5898	1541.4915	1544.4437	1547.5837	1550.7292	1553.7719	1556.7737	1559.5477	1563.2206	1566.3213	1569.2621	1572.6970	1575.3776	1578.5084	1581.6970	1584.8889	1587.9835	37.4	44.1	43.6	46.7	42.0	61.7	61.6	60.2	70.6	56.6	68.7	64.8	84.0	74.6	79.6	77.9	63.1	69.2	70.2	63.6	64.7	64.8	48.9	41.7	44.5	39.3
2025/09/14	13:44:04	50613	0 0 0 0	1510.3531	1513.6937	1516.5665	1519.8114	1522.7533	1525.8488	1529.0521	1532.1957	1535.2839	1538.5898	1541.4915	1544.4435	1547.5839	1550.7291	1553.7720	1556.7737	1559.5477	1563.2206	1566.3212	1569.2621	1572.6971	1575.3777	1578.5083	1581.6970	1584.8888	1587.9835	37.3	44.1	43.6	46.7	42.0	61.7	61.5	60.0	70.5	56.6	68.7	64.8	83.9	74.5	79.8	78.1	63.2	69.2	70.3	63.6	64.9	64.7	48.9	41.6	44.5	39.3
2025/09/14	13:44:04	50614	0 0 0 0	1510.3531	1513.6940	1516.5668	1519.8115	1522.7532	1525.8488	1529.0519	1532.1956	1535.2839	1538.5901	1541.4913	1544.4436	1547.5837	1550.7292	1553.7721	1556.7736	1559.5477	1563.2206	1566.3212	1569.2622	1572.6970	1575.3774	1578.5084	1581.6969	1584.8888	1587.9836	37.4	44.0	43.6	46.7	42.0	61.8	61.5	60.1	70.5	56.6	68.7	64.8	84.0	74.6	79.6	78.0	63.2	69.2	70.4	63.7	64.8	64.7	48.9	41.6	44.4	39.4
2025/09/14	13:44:04	50615	0 0 0 0	1510.3533	1513.6938	1516.5667	1519.8115	1522.7532	1525.8488	1529.0519	1532.1956	1535.2839	1538.5900	1541.4915	1544.4436	1547.5837	1550.7292	1553.7722	1556.7736	1559.5477	1563.2206	1566.3213	1569.2622	1572.6970	1575.3774	1578.5084	1581.6969	1584.8889	1587.9835	37.3	44.0	43.5	46.8	42.0	61.7	61.5	60.1	70.5	56.7	68.7	64.8	84.1	74.5	79.6	77.9	63.2	69.2	70.3	63.6	64.8	64.7	48.9	41.7	44.5	39.3
2025/09/14	13:44:04	50616	0 0 0 0	1510.3529	1513.6936	1516.5667	1519.8113	1522.7526	1525.8485	1529.0518	1532.1957	1535.2839	1538.5898	1541.4916	1544.4437	1547.5837	1550.7292	1553.7720	1556.7736	1559.5477	1563.2207	1566.3212	1569.2621	1572.6971	1575.3774	1578.5084	1581.6970	1584.8888	1587.9836	37.3	44.1	43.5	46.7	41.9	61.7	61.5	60.1	70.5	56.6	68.7	64.8	84.0	74.5	79.7	78.0	63.1	69.2	70.3	63.6	64.8	64.8	48.9	41.6	44.5	39.4
2025/09/14	13:44:04	50617	0 0 0 0	1510.3529	1513.6938	1516.5667	1519.8115	1522.7531	1525.8485	1529.0519	1532.1958	1535.2839	1538.5902	1541.4916	1544.4436	1547.5837	1550.7292	1553.7720	1556.7734	1559.5479	1563.2205	1566.3212	1569.2620	1572.6970	1575.3774	1578.5083	1581.6970	1584.8888	1587.9836	37.3	44.1	43.5	46.7	42.0	61.8	61.5	60.0	70.5	56.6	68.6	64.8	83.9	74.7	79.7	77.8	63.2	69.2	70.2	63.5	64.8	64.8	48.9	41.7	44.5	39.3
2025/09/14	13:44:04	50618	0 0 0 0	1510.3530	1513.6938	1516.5665	1519.8113	1522.7531	1525.8485	1529.0518	1532.1956	1535.2839	1538.5900	1541.4916	1544.4435	1547.5839	1550.7291	1553.7720	1556.7736	1559.5479	1563.2206	1566.3212	1569.2622	1572.6971	1575.3772	1578.5083	1581.6970	1584.8889	1587.9835	37.3	44.1	43.5	46.7	41.9	61.8	61.5	60.0	70.6	56.6	68.7	64.8	84.0	74.5	79.8	78.0	63.1	69.1	70.2	63.6	64.8	64.8	48.9	41.7	44.5	39.4
2025/09/14	13:44:04	50619	0 0 0 0	1510.3530	1513.6940	1516.5668	1519.8115	1522.7532	1525.8486	1529.0518	1532.1956	1535.2839	1538.5898	1541.4915	1544.4437	1547.5839	1550.7291	1553.7719	1556.7736	1559.5479	1563.2205	1566.3213	1569.2621	1572.6970	1575.3776	1578.5084	1581.6969	1584.8888	1587.9836	37.3	44.0	43.5	46.6	42.0	61.7	61.5	60.1	70.5	56.6	68.7	64.8	84.1	74.6	79.8	77.9	63.1	69.2	70.3	63.6	64.8	64.8	48.8	41.6	44.5	39.3
