Date Time: 18:00:58.199 3/10/2025
Type interrogator: FBG-scan 908
ID number: F13421-0009-008
Software version: v3.1.9
Active channel: 1
Integration Time [탎]: 107
High Sensitivity: FALSE
Sample Speed [Hz]: 10
Data interleave: 1
Noise Threshold: 7.181885
Comment: 

Index	Wav0	Type	Comp	Unit	k	S1	S2	Wav Ref	CTE
1-1	1510.4468	Strain	-	탎train	7.77E-7				
1-2	1513.5522	Strain	-	탎train	7.77E-7				
1-3	1516.6464	Strain	-	탎train	7.77E-7				
1-4	1519.8484	Strain	-	탎train	7.77E-7				
1-5	1522.7909	Strain	-	탎train	7.77E-7				
1-6	1525.9293	Strain	-	탎train	7.77E-7				
1-7	1529.1089	Strain	-	탎train	7.77E-7				
1-8	1532.1644	Strain	-	탎train	7.77E-7				
1-9	1535.3301	Strain	-	탎train	7.77E-7				
1-10	1538.5734	Strain	-	탎train	7.77E-7				
1-11	1541.5057	Strain	-	탎train	7.77E-7				
1-12	1544.4687	Strain	-	탎train	7.77E-7				
1-13	1547.6416	Strain	-	탎train	7.77E-7				
1-14	1550.7506	Strain	-	탎train	7.77E-7				
1-15	1553.7822	Strain	-	탎train	7.77E-7				
1-16	1556.8401	Strain	-	탎train	7.77E-7				
1-17	1559.9238	Strain	-	탎train	7.77E-7				
1-18	1563.3032	Strain	-	탎train	7.77E-7				
1-19	1566.3636	Strain	-	탎train	7.77E-7				
1-20	1569.3170	Strain	-	탎train	7.77E-7				
1-21	1572.6998	Strain	-	탎train	7.77E-7				
1-22	1575.4220	Strain	-	탎train	7.77E-7				
1-23	1578.6724	Strain	-	탎train	7.77E-7				
1-24	1581.7581	Strain	-	탎train	7.77E-7				
1-25	1584.9137	Strain	-	탎train	7.77E-7				
1-26	1588.7172	Strain	-	탎train	7.77E-7				

Date	Time	LineNumber	System status	1-1	1-2	1-3	1-4	1-5	1-6	1-7	1-8	1-9	1-10	1-11	1-12	1-13	1-14	1-15	1-16	1-17	1-18	1-19	1-20	1-21	1-22	1-23	1-24	1-25	1-26
2025/10/03	18:01:15	1075	0 0 0 0	-1.3	6.1	4.8	3.7	2.6	4.6	2.1	1.4	4.1	-1.4	3.4	-0.5	6.6	7.1	2.8	3.2	-1.1	3.7	2.5	-15.4	-3.6	11.7	5.7	3.5	6.6	29.8
2025/10/03	18:01:15	1076	0 0 0 0	-1.1	5.7	4.9	3.7	2.8	4.6	2.3	1.4	3.8	-1.5	3.4	-0.3	6.4	7.1	2.8	3.2	-0.7	3.7	2.3	-15.0	-3.6	11.8	5.7	3.7	6.8	29.8
2025/10/03	18:01:15	1077	0 0 0 0	-1.3	5.8	4.8	4.0	2.8	4.4	2.1	1.7	4.0	-1.4	3.4	-0.5	6.3	7.1	2.8	3.4	-1.1	3.4	2.3	-14.7	-3.5	11.8	5.5	3.8	6.9	29.1
2025/10/03	18:01:15	1078	0 0 0 0	-1.2	5.8	4.8	4.0	2.8	4.3	2.3	1.5	3.8	-1.5	3.2	-0.2	6.1	7.1	2.8	3.2	-1.2	3.4	2.5	-14.4	-3.7	11.8	5.5	4.1	6.8	29.9
2025/10/03	18:01:15	1079	0 0 0 0	-1.1	5.8	4.9	4.0	2.6	4.4	2.5	1.5	3.8	-1.5	3.4	-0.3	6.1	7.1	2.8	3.4	-0.8	3.5	2.6	-14.3	-3.7	11.7	5.7	4.6	6.6	29.1
2025/10/03	18:01:15	1080	0 0 0 0	-0.9	5.8	4.6	3.8	2.8	4.4	2.5	1.5	3.8	-1.5	3.2	-0.3	6.1	7.1	2.8	3.4	-1.2	3.5	2.3	-14.0	-3.6	11.7	5.7	4.6	6.8	29.6
2025/10/03	18:01:16	1081	0 0 0 0	-1.0	5.7	4.8	4.0	2.6	4.1	2.5	1.5	3.8	-1.7	3.2	-0.5	6.1	7.2	2.8	3.4	-1.2	3.5	2.5	-13.7	-3.5	11.7	5.5	4.9	7.1	29.8
2025/10/03	18:01:16	1082	0 0 0 0	-1.1	5.8	4.6	4.0	2.8	4.3	2.3	1.5	3.8	-1.8	3.4	-0.5	6.0	7.4	2.8	3.4	-0.9	3.4	2.3	-13.5	-3.6	11.7	5.7	5.1	7.1	29.8
2025/10/03	18:01:16	1083	0 0 0 0	-0.9	5.8	4.6	3.8	2.8	4.3	2.6	1.4	3.8	-1.8	3.4	-0.5	5.8	7.5	2.8	3.2	-1.1	3.7	2.6	-13.3	-3.4	11.7	5.5	5.1	6.9	29.5
2025/10/03	18:01:16	1084	0 0 0 0	-0.9	5.7	4.6	4.0	2.8	4.0	2.5	1.5	3.8	-1.8	3.4	-0.3	6.0	7.7	2.8	3.4	-1.1	3.5	2.3	-13.1	-3.5	11.7	5.5	5.4	6.8	29.8
2025/10/03	18:01:16	1085	0 0 0 0	-0.9	5.8	4.6	4.0	2.8	4.1	2.5	1.5	3.8	-1.8	3.4	-0.5	5.8	7.7	2.6	3.4	-0.8	3.5	2.3	-13.1	-3.5	11.7	5.4	5.5	7.1	29.6
2025/10/03	18:01:16	1086	0 0 0 0	-1.1	6.1	4.6	4.1	2.5	4.1	2.5	1.5	3.8	-1.8	3.4	-0.5	5.8	7.8	2.8	3.5	-0.9	3.4	2.5	-13.0	-3.4	11.7	5.4	5.5	6.9	29.3
2025/10/03	18:01:16	1087	0 0 0 0	-0.9	6.0	4.6	4.0	2.8	4.0	2.5	1.5	3.8	-1.8	3.4	-0.5	5.8	8.0	2.8	3.4	-0.8	3.5	2.3	-13.0	-3.5	11.4	5.2	5.7	7.2	29.8
2025/10/03	18:01:16	1088	0 0 0 0	-0.8	5.8	4.3	4.0	2.8	3.8	2.5	1.5	3.8	-1.8	3.4	-0.5	5.7	8.0	2.8	3.4	-0.8	3.4	2.3	-13.0	-3.4	11.5	5.2	5.7	7.1	29.3
2025/10/03	18:01:16	1089	0 0 0 0	-0.8	6.1	4.6	3.8	2.8	4.0	2.3	1.5	3.8	-1.8	3.4	-0.3	5.7	8.0	2.8	3.4	-0.5	3.4	2.3	-12.8	-3.4	11.5	5.1	5.8	7.1	29.5
2025/10/03	18:01:16	1090	0 0 0 0	-0.9	6.3	4.4	4.0	2.6	3.8	2.5	1.5	3.8	-2.0	3.4	-0.5	5.7	8.0	2.8	3.4	-0.8	3.4	2.3	-12.7	-3.5	11.4	5.1	6.1	7.1	29.5
2025/10/03	18:01:17	1091	0 0 0 0	-0.7	5.8	4.3	4.1	2.8	3.8	2.5	1.4	3.8	-1.8	3.4	-0.5	5.7	8.0	2.8	3.4	-0.8	3.4	2.3	-12.7	-3.5	11.4	5.2	6.4	7.1	29.5
2025/10/03	18:01:17	1092	0 0 0 0	-0.8	6.1	4.3	4.0	2.5	3.8	2.3	1.5	3.8	-1.8	3.4	-0.5	5.7	8.0	2.8	3.4	-0.5	3.5	2.1	-12.7	-3.5	11.4	5.2	6.4	6.9	29.3
2025/10/03	18:01:17	1093	0 0 0 0	-0.8	6.0	4.4	4.0	2.5	3.8	2.5	1.5	3.8	-1.7	3.4	-0.5	5.7	8.1	2.8	3.4	-0.7	3.5	2.1	-12.7	-3.4	11.4	4.9	6.4	6.9	29.5
2025/10/03	18:01:17	1094	0 0 0 0	-0.5	6.1	4.6	3.8	2.6	3.8	2.3	1.5	3.8	-1.7	3.5	-0.3	5.7	8.1	2.8	3.4	-0.8	3.5	2.0	-12.4	-3.4	11.5	4.9	6.6	6.9	29.5
2025/10/03	18:01:17	1095	0 0 0 0	-0.5	6.1	4.4	4.1	2.5	3.7	2.5	1.5	4.0	-1.7	3.5	-0.5	5.7	8.3	2.8	3.5	-0.4	3.5	2.0	-12.4	-3.4	11.7	4.9	6.8	7.1	29.1
2025/10/03	18:01:17	1096	0 0 0 0	-0.8	6.0	4.3	3.7	2.6	3.7	2.3	1.4	3.8	-1.5	3.5	-0.5	5.5	8.1	2.6	3.4	0.2	3.7	2.0	-12.4	-3.4	11.7	4.9	6.8	6.9	29.5
2025/10/03	18:01:17	1097	0 0 0 0	-0.4	6.1	4.3	4.0	2.6	3.7	2.3	1.4	3.8	-1.5	3.5	-0.5	5.5	8.1	2.5	3.4	0.5	3.7	2.0	-12.2	-3.5	11.5	4.9	6.8	7.1	29.3
2025/10/03	18:01:17	1098	0 0 0 0	-0.5	6.0	4.4	4.1	2.6	3.8	2.5	1.4	3.8	-1.5	3.4	-0.5	5.7	8.0	2.8	3.4	0.9	3.7	2.0	-12.0	-3.4	11.7	4.9	6.8	6.8	29.1
2025/10/03	18:01:17	1099	0 0 0 0	-0.4	6.0	4.4	4.0	2.5	4.0	2.5	1.2	3.8	-1.5	3.5	-0.5	5.5	8.1	2.6	3.4	1.2	3.7	2.0	-12.0	-3.4	11.7	4.9	6.8	6.8	29.1
2025/10/03	18:01:17	1100	0 0 0 0	-0.5	5.8	4.4	4.0	2.5	4.0	2.3	1.2	3.8	-1.5	3.5	-0.5	5.5	8.1	2.6	3.4	1.4	3.7	1.8	-12.0	-3.4	11.5	4.9	6.8	6.8	29.8
2025/10/03	18:01:18	1101	0 0 0 0	-0.5	6.0	4.4	4.1	2.5	4.3	2.3	1.4	3.8	-1.7	3.4	-0.5	5.7	8.1	2.6	3.4	1.4	3.5	2.0	-12.0	-3.5	11.7	4.9	6.6	6.9	29.3
2025/10/03	18:01:18	1102	0 0 0 0	-0.5	5.8	4.4	4.1	2.6	4.4	2.1	1.4	3.8	-1.5	3.5	-0.5	5.8	8.1	2.6	3.4	1.5	3.5	1.8	-11.7	-3.4	11.7	5.1	6.4	6.8	29.5
2025/10/03	18:01:18	1103	0 0 0 0	-0.5	5.8	4.3	4.0	2.5	4.4	2.3	1.2	3.8	-1.5	3.5	-0.5	6.3	8.1	2.6	3.4	1.4	3.4	2.0	-11.7	-3.4	11.7	4.9	6.4	6.9	29.5
2025/10/03	18:01:18	1104	0 0 0 0	-0.5	6.0	4.3	4.1	2.6	4.9	2.1	1.2	3.8	-1.5	3.5	-0.3	6.3	8.0	2.6	3.4	0.9	3.4	1.8	-11.7	-3.3	11.7	5.1	6.4	6.9	29.1
2025/10/03	18:01:18	1105	0 0 0 0	-0.5	5.8	4.4	4.0	2.8	5.1	2.3	1.1	3.8	-1.5	3.7	-0.3	6.4	8.0	2.5	3.2	0.9	3.4	1.8	-11.4	-3.3	11.7	4.9	6.3	6.8	29.1
2025/10/03	18:01:18	1106	0 0 0 0	-0.2	6.0	4.6	4.3	2.5	5.5	2.3	1.4	3.7	-1.7	3.5	-0.5	6.6	8.1	2.6	3.4	0.9	3.4	1.8	-11.4	-3.4	11.7	4.8	6.1	6.8	29.1
2025/10/03	18:01:18	1107	0 0 0 0	-0.2	6.0	4.8	4.3	2.5	5.4	2.3	1.4	3.8	-1.8	3.4	-0.5	6.6	8.1	2.6	3.4	0.6	3.4	1.8	-11.2	-3.3	11.7	4.6	6.1	6.8	29.3
2025/10/03	18:01:18	1108	0 0 0 0	-0.2	6.1	4.6	4.1	2.5	5.2	2.1	1.4	3.8	-1.7	3.4	-0.5	6.8	8.1	2.6	3.5	0.3	3.4	1.8	-11.1	-3.3	11.8	4.8	5.8	6.9	28.8
2025/10/03	18:01:18	1109	0 0 0 0	-0.2	6.0	4.6	4.3	2.5	5.2	2.3	1.5	3.8	-1.7	3.7	-0.5	6.8	8.0	2.8	3.4	0.3	3.4	1.8	-11.0	-3.3	11.7	4.9	5.8	7.1	29.3
2025/10/03	18:01:18	1110	0 0 0 0	-0.4	6.1	4.9	4.3	2.5	5.5	2.1	1.2	3.8	-1.5	3.4	-0.5	6.9	8.0	2.6	3.2	0.3	3.1	1.8	-11.0	-3.3	11.7	4.9	6.1	7.1	29.1
2025/10/03	18:01:19	1111	0 0 0 0	-0.2	5.8	4.8	4.3	2.6	5.4	2.1	1.5	3.8	-1.5	3.4	-0.5	6.8	8.0	2.6	3.2	0.0	3.4	1.8	-10.8	-3.3	11.7	4.9	6.1	6.9	29.1
2025/10/03	18:01:19	1112	0 0 0 0	-0.2	6.0	5.1	4.3	2.5	5.4	2.1	1.5	3.8	-1.7	3.5	-0.5	6.8	8.0	2.6	3.2	-0.1	3.4	1.8	-10.7	-3.3	11.7	5.1	6.0	6.8	29.0
2025/10/03	18:01:19	1113	0 0 0 0	-0.2	5.8	4.9	4.3	2.6	5.2	2.1	1.2	3.8	-1.5	3.4	-0.5	6.8	7.7	2.5	3.1	-0.1	3.4	1.8	-10.5	-3.1	11.8	4.9	5.8	7.1	29.1
2025/10/03	18:01:19	1114	0 0 0 0	-0.2	5.8	4.9	4.3	2.5	5.5	2.1	1.4	3.8	-1.5	3.4	-0.5	6.8	7.7	2.6	3.2	0.2	3.5	1.8	-10.5	-3.3	12.0	4.9	6.1	7.1	29.0
2025/10/03	18:01:19	1115	0 0 0 0	0.2	5.8	4.8	4.0	2.5	5.2	2.1	1.4	3.7	-1.5	3.7	-0.5	6.8	7.7	2.6	3.1	0.0	3.4	1.7	-10.4	-3.1	11.8	4.9	5.8	6.8	29.0
2025/10/03	18:01:19	1116	0 0 0 0	-0.1	5.5	4.8	4.1	2.5	5.2	2.1	1.2	3.8	-2.0	3.7	-0.5	6.6	7.8	2.6	2.9	-0.5	3.4	1.7	-10.4	-3.1	11.7	4.9	5.8	6.9	29.1
2025/10/03	18:01:19	1117	0 0 0 0	-0.1	5.5	4.9	4.1	2.5	4.9	2.1	1.2	3.8	-2.1	3.7	-0.5	6.6	7.7	2.8	2.9	-0.5	3.5	1.8	-10.1	-3.1	11.8	4.8	5.5	6.8	28.8
2025/10/03	18:01:19	1118	0 0 0 0	-0.2	5.7	4.9	4.0	2.3	5.1	2.3	1.2	3.8	-2.0	3.5	-0.6	6.4	7.7	2.6	2.8	-0.2	3.4	1.8	-10.1	-3.0	11.8	4.9	5.7	6.9	29.1
2025/10/03	18:01:19	1119	0 0 0 0	-0.1	5.7	4.9	4.1	2.5	5.1	2.3	1.2	3.7	-2.3	3.5	-0.6	6.4	7.7	2.5	2.8	-0.8	3.2	1.7	-10.1	-3.0	11.7	5.1	5.4	6.8	29.1
2025/10/03	18:01:19	1120	0 0 0 0	-0.1	5.5	4.6	4.1	2.5	4.8	2.1	1.2	3.8	-2.1	3.5	-0.8	6.3	7.7	2.5	2.8	-0.8	3.4	1.7	-9.8	-3.1	11.7	4.9	5.5	6.8	29.0
2025/10/03	18:01:20	1121	0 0 0 0	-0.1	5.5	4.8	4.0	2.3	4.8	2.1	1.2	3.8	-2.3	3.4	-0.8	6.3	7.5	2.5	2.8	-0.5	3.2	1.8	-9.7	-3.0	11.7	5.2	5.7	6.8	28.8
2025/10/03	18:01:20	1122	0 0 0 0	0.2	5.5	4.8	4.1	2.5	4.6	2.3	1.2	3.7	-2.4	3.5	-0.8	6.3	7.4	2.5	2.8	-0.9	2.9	1.8	-9.7	-3.1	11.8	5.1	5.5	6.6	29.0
2025/10/03	18:01:20	1123	0 0 0 0	0.0	5.5	4.6	4.1	2.3	4.8	2.1	1.2	3.5	-2.6	3.5	-0.8	6.3	7.4	2.6	2.6	-0.9	2.9	1.7	-9.7	-2.9	11.7	5.4	5.7	6.8	29.0
2025/10/03	18:01:20	1124	0 0 0 0	0.0	5.7	4.6	4.1	2.1	4.6	2.1	1.4	3.5	-2.4	3.5	-0.8	6.3	7.4	2.5	2.6	-0.5	3.1	1.8	-9.4	-3.0	11.8	5.4	5.8	6.8	28.8
2025/10/03	18:01:20	1125	0 0 0 0	0.2	5.4	4.8	4.0	2.5	4.4	2.3	1.2	3.5	-2.6	3.5	-0.9	6.1	7.1	2.6	2.5	-0.4	3.1	1.8	-9.4	-3.0	11.7	5.4	6.0	6.8	29.3
2025/10/03	18:01:20	1126	0 0 0 0	0.2	5.7	4.6	4.1	2.0	4.6	2.1	1.4	3.5	-2.6	3.5	-0.8	6.0	7.1	2.5	2.6	-0.7	2.8	1.8	-9.2	-3.0	11.7	5.5	6.1	6.4	29.0
2025/10/03	18:01:20	1127	0 0 0 0	0.3	5.8	4.6	4.0	2.1	4.4	2.0	1.1	3.5	-2.5	3.4	-0.8	6.0	7.1	2.5	2.8	-0.5	3.1	1.7	-9.1	-3.1	11.7	5.5	6.1	6.4	29.1
2025/10/03	18:01:20	1128	0 0 0 0	0.3	5.7	4.6	4.0	2.1	4.4	2.1	1.2	3.5	-2.4	3.5	-0.8	6.0	6.9	2.5	2.6	-0.5	3.1	1.8	-8.9	-2.9	11.8	5.5	6.1	6.4	29.0
2025/10/03	18:01:20	1129	0 0 0 0	0.3	5.5	4.6	4.1	2.1	4.4	2.0	1.4	3.5	-2.5	3.5	-0.8	6.0	6.8	2.5	2.8	-0.7	3.1	1.8	-8.9	-2.9	11.7	5.5	6.4	6.4	29.1
2025/10/03	18:01:20	1130	0 0 0 0	0.3	5.8	4.6	4.0	2.3	4.4	2.0	1.2	3.4	-2.5	3.4	-0.8	6.0	6.8	2.5	2.8	-0.5	3.1	1.8	-8.7	-2.9	11.8	5.5	6.4	6.8	28.8
2025/10/03	18:01:21	1131	0 0 0 0	0.5	5.8	4.6	4.0	2.1	4.3	1.8	1.2	3.4	-2.7	3.5	-0.8	6.0	6.8	2.5	2.8	-0.7	3.1	1.8	-8.7	-2.9	11.7	5.5	6.4	6.4	29.0
2025/10/03	18:01:21	1132	0 0 0 0	0.3	5.7	4.6	4.0	2.1	4.1	2.1	1.2	3.5	-2.7	3.4	-0.8	6.0	6.6	2.5	2.6	-0.5	3.1	1.8	-8.6	-2.9	11.8	5.2	6.4	6.4	29.3
2025/10/03	18:01:21	1133	0 0 0 0	0.5	5.8	4.6	4.0	2.1	4.4	2.0	1.2	3.5	-2.7	3.5	-0.8	5.8	6.4	2.5	2.6	-0.4	3.1	1.8	-8.4	-2.9	11.7	5.2	6.4	6.4	28.8
2025/10/03	18:01:21	1134	0 0 0 0	0.6	5.7	4.6	4.0	1.8	4.4	2.0	1.2	3.4	-2.7	3.5	-0.8	6.0	6.4	2.5	2.6	-0.1	3.1	1.8	-8.4	-2.9	12.0	5.1	6.4	6.6	29.0
2025/10/03	18:01:21	1135	0 0 0 0	0.6	5.5	4.6	3.8	2.1	4.3	2.0	1.2	3.4	-2.7	3.4	-0.9	6.0	6.6	2.5	2.6	-0.2	3.1	1.7	-8.4	-2.8	11.7	5.4	6.4	6.8	28.8
2025/10/03	18:01:21	1136	0 0 0 0	0.6	5.5	4.4	4.0	1.8	4.1	1.8	1.1	3.2	-2.7	3.4	-0.8	5.7	6.4	2.5	2.5	-0.2	2.9	1.8	-8.4	-2.9	11.8	4.9	6.3	6.4	29.0
2025/10/03	18:01:21	1137	0 0 0 0	0.6	5.7	4.3	3.8	2.0	4.3	1.8	0.9	3.4	-2.7	3.5	-0.8	5.8	6.3	2.5	2.5	-0.5	2.8	1.8	-8.2	-2.8	11.7	5.1	6.1	6.4	28.8
2025/10/03	18:01:21	1138	0 0 0 0	0.5	5.5	4.6	3.8	2.1	4.1	1.8	0.9	3.2	-2.6	3.5	-0.8	5.8	6.4	2.5	2.5	-0.5	2.9	1.7	-8.1	-2.8	11.8	4.8	6.1	6.4	29.3
2025/10/03	18:01:21	1139	0 0 0 0	0.6	5.5	4.6	4.1	2.0	4.3	1.8	1.1	3.4	-2.7	3.5	-0.9	6.0	6.3	2.5	2.1	-0.2	2.9	1.8	-8.1	-2.8	11.7	4.9	6.0	6.6	28.8
2025/10/03	18:01:21	1140	0 0 0 0	0.5	5.5	4.6	3.8	2.1	4.1	1.8	1.1	3.2	-2.6	3.4	-1.1	6.0	6.4	2.5	2.5	-0.8	2.8	1.7	-7.9	-2.8	12.0	4.9	6.0	6.8	29.1
2025/10/03	18:01:22	1141	0 0 0 0	0.3	5.7	4.3	4.0	2.1	4.1	2.0	0.9	3.2	-2.5	3.7	-0.8	5.8	6.3	2.5	2.5	-0.8	2.8	1.7	-7.8	-2.8	11.8	4.8	6.0	6.8	29.0
2025/10/03	18:01:22	1142	0 0 0 0	0.3	5.5	4.3	3.8	2.1	4.1	1.7	1.1	3.2	-2.6	3.7	-1.1	6.0	6.3	2.5	2.5	-0.9	2.8	1.7	-7.6	-2.9	11.7	4.6	5.7	6.4	28.8
2025/10/03	18:01:22	1143	0 0 0 0	0.5	5.7	4.4	3.8	2.0	4.1	2.0	1.1	3.4	-2.6	3.5	-0.8	5.8	6.3	2.5	2.5	-1.2	2.6	1.7	-7.6	-2.8	11.7	4.3	5.7	6.4	29.1
2025/10/03	18:01:22	1144	0 0 0 0	0.6	5.4	4.3	3.8	2.1	4.1	2.0	1.1	3.2	-2.8	3.4	-0.9	6.0	6.3	2.5	2.3	-1.1	2.8	1.8	-7.5	-2.8	11.8	4.6	5.7	6.8	28.8
2025/10/03	18:01:22	1145	0 0 0 0	0.6	5.5	4.3	3.8	1.8	4.1	1.8	1.1	3.5	-3.0	3.5	-0.9	5.8	6.3	2.5	2.5	-0.8	3.1	1.8	-7.5	-2.7	11.8	4.6	5.5	6.8	29.0
2025/10/03	18:01:22	1146	0 0 0 0	0.8	5.2	4.4	3.7	2.0	4.1	1.8	0.9	3.5	-3.0	3.4	-0.8	6.0	6.3	2.5	2.5	-1.2	3.1	1.8	-7.4	-2.9	11.7	4.4	5.4	6.8	28.7
2025/10/03	18:01:22	1147	0 0 0 0	0.9	5.4	4.6	4.0	2.0	4.1	1.8	1.2	3.4	-3.1	3.4	-0.8	5.8	6.4	2.5	2.5	-1.1	3.4	1.8	-7.1	-2.8	11.5	4.3	5.7	6.4	29.1
2025/10/03	18:01:22	1148	0 0 0 0	0.9	5.5	4.4	3.8	2.1	4.4	1.8	1.1	3.4	-3.0	3.4	-0.8	5.8	6.6	2.3	2.6	-0.9	4.0	1.8	-7.1	-2.9	11.7	4.3	6.1	6.4	28.8
2025/10/03	18:01:22	1149	0 0 0 0	0.9	5.4	4.4	4.0	2.1	4.1	2.0	1.2	3.4	-3.2	3.5	-0.8	5.8	6.3	2.5	2.6	-1.2	4.0	1.8	-7.1	-2.9	11.8	4.3	6.3	6.8	28.8
2025/10/03	18:01:22	1150	0 0 0 0	0.9	5.5	4.6	3.7	2.0	4.1	2.0	1.1	3.4	-3.1	3.5	-0.9	5.8	6.4	2.3	2.6	-1.2	4.0	1.8	-7.1	-2.9	11.7	4.1	6.4	6.8	28.8
2025/10/03	18:01:23	1151	0 0 0 0	1.1	5.5	4.4	3.8	1.8	4.1	1.8	1.2	3.2	-3.0	3.4	-0.8	5.7	6.4	2.5	2.8	-1.1	4.1	1.8	-6.9	-3.0	11.7	4.3	6.6	6.6	28.7
2025/10/03	18:01:23	1152	0 0 0 0	1.1	5.5	4.3	3.8	2.0	4.1	1.8	1.2	3.4	-3.1	3.5	-0.8	5.7	6.6	2.5	2.8	-0.9	4.3	1.8	-6.8	-2.9	11.7	4.3	6.8	6.3	28.8
2025/10/03	18:01:23	1153	0 0 0 0	1.2	5.5	4.4	3.8	1.8	4.1	2.0	1.2	3.4	-2.8	3.5	-0.8	5.7	6.3	2.5	2.8	-1.1	4.4	1.7	-6.8	-3.0	11.7	4.0	6.8	6.4	28.7
2025/10/03	18:01:23	1154	0 0 0 0	1.2	5.5	4.3	4.0	2.1	4.1	2.0	1.1	3.4	-2.8	3.5	-0.8	5.7	6.6	2.5	2.8	-0.8	4.4	1.8	-6.8	-2.9	11.7	4.1	7.1	6.6	28.8
2025/10/03	18:01:23	1155	0 0 0 0	1.2	5.5	4.4	3.7	2.0	4.1	2.0	1.2	3.5	-2.7	3.5	-0.8	5.7	6.4	2.5	2.9	-0.8	4.6	1.8	-6.8	-3.0	11.7	4.1	7.4	6.8	28.5
2025/10/03	18:01:23	1156	0 0 0 0	1.4	5.7	4.4	3.7	2.1	4.0	2.0	1.2	3.5	-2.7	3.4	-0.8	5.7	6.6	2.5	2.8	-0.9	4.4	1.5	-6.5	-3.0	11.7	4.3	7.4	6.4	29.1
2025/10/03	18:01:23	1157	0 0 0 0	1.4	5.7	4.4	3.7	2.1	4.1	2.0	1.2	3.5	-2.5	3.4	-0.8	5.8	6.4	2.5	2.9	-0.9	4.6	1.7	-6.6	-2.9	11.7	4.6	7.4	6.6	28.8
2025/10/03	18:01:23	1158	0 0 0 0	1.5	5.7	4.4	3.7	2.1	4.1	2.0	1.1	3.5	-2.4	3.5	-0.8	5.8	6.3	2.5	2.8	-1.2	4.3	1.5	-6.4	-3.1	11.8	4.8	7.7	6.8	28.7
2025/10/03	18:01:23	1159	0 0 0 0	1.5	5.4	4.6	3.5	2.0	3.8	2.0	1.1	3.8	-2.4	3.7	-0.8	5.8	6.4	2.5	2.8	-1.1	4.3	1.5	-6.5	-3.0	11.8	4.9	7.8	6.9	28.8
2025/10/03	18:01:23	1160	0 0 0 0	1.2	5.5	4.6	3.5	2.1	3.8	2.1	1.2	3.5	-2.4	3.5	-0.6	5.7	6.3	2.5	2.8	-1.2	4.3	1.5	-6.4	-3.0	11.8	4.6	7.8	7.1	28.8
2025/10/03	18:01:24	1161	0 0 0 0	1.7	5.7	4.4	3.7	2.1	4.1	2.1	1.2	3.5	-2.3	3.5	-0.8	5.7	6.3	2.5	2.8	-1.4	4.3	1.5	-6.3	-2.9	11.8	4.8	8.1	6.8	28.7
2025/10/03	18:01:24	1162	0 0 0 0	1.7	5.5	4.6	3.7	2.1	3.8	2.1	1.1	3.7	-2.1	3.5	-0.6	5.7	6.3	2.5	2.8	-1.4	4.0	1.4	-6.3	-2.9	11.8	4.8	8.1	6.8	28.5
2025/10/03	18:01:24	1163	0 0 0 0	1.5	5.7	4.4	3.7	2.3	3.8	2.1	1.1	3.5	-2.3	3.5	-0.8	5.7	6.3	2.5	3.1	-1.4	4.0	1.5	-6.1	-3.1	11.8	5.1	8.1	6.8	28.8
2025/10/03	18:01:24	1164	0 0 0 0	1.5	5.5	4.3	3.7	2.0	3.8	2.0	1.2	3.5	-2.3	3.5	-0.8	5.7	6.1	2.5	2.9	-1.4	4.0	1.4	-6.1	-2.9	11.7	5.2	8.1	7.1	28.5
2025/10/03	18:01:24	1165	0 0 0 0	1.5	5.7	4.6	3.7	2.1	3.8	2.0	1.2	3.7	-2.3	3.5	-0.8	5.5	6.0	2.5	2.9	-1.2	4.0	1.5	-6.2	-3.0	11.8	5.2	8.4	6.9	28.5
2025/10/03	18:01:24	1166	0 0 0 0	1.8	5.5	4.6	3.7	2.3	3.8	2.1	1.1	3.7	-2.0	3.7	-0.6	5.4	6.0	2.5	2.8	-1.7	3.7	1.5	-6.1	-3.1	11.5	5.5	8.3	6.8	28.5
2025/10/03	18:01:24	1167	0 0 0 0	1.5	5.7	4.4	3.8	1.8	3.7	2.1	1.1	3.5	-2.1	3.5	-0.6	5.4	6.0	2.5	3.1	-1.2	4.0	1.2	-6.1	-2.8	11.7	5.4	8.3	6.9	29.0
2025/10/03	18:01:24	1168	0 0 0 0	1.8	5.7	4.4	4.0	2.1	3.7	2.0	1.2	3.5	-2.1	3.7	-0.6	5.2	6.0	2.3	2.9	-1.5	3.8	1.2	-6.1	-2.9	11.7	5.5	8.4	6.9	28.7
2025/10/03	18:01:24	1169	0 0 0 0	1.7	5.8	4.3	4.3	2.3	3.8	2.1	1.2	3.7	-2.1	3.7	-0.8	5.2	6.0	2.5	2.9	-1.5	3.7	1.2	-5.9	-2.9	11.7	5.5	8.6	6.9	28.8
2025/10/03	18:01:24	1170	0 0 0 0	1.8	5.7	4.4	3.8	2.1	3.7	2.1	1.1	3.5	-2.1	3.7	-0.8	5.1	6.0	2.5	2.8	-1.4	3.7	1.2	-5.9	-2.9	11.7	5.8	8.7	6.9	28.8
2025/10/03	18:01:25	1171	0 0 0 0	2.0	5.7	4.4	3.8	2.1	3.5	2.0	1.2	3.5	-2.1	3.5	-0.6	5.1	6.0	2.5	2.9	-1.4	3.7	1.4	-5.8	-2.9	11.7	5.7	8.7	6.8	28.7
