Date Time: 14:05:37.549 16/10/2025
Type interrogator: FBG-scan 908
ID number: F13421-0009-008
Software version: v3.1.9
Active channel: 0
Integration Time [탎]: 125
High Sensitivity: FALSE
Sample Speed [Hz]: 10
Data interleave: 1
Noise Threshold: 7.230713
Comment: 

Index	Wav0	Type	Comp	Unit	k	S1	S2	Wav Ref	CTE
0-1	1510.4442	Strain	-	탎train	7.77E-7				
0-2	1513.6973	Strain	-	탎train	7.77E-7				
0-3	1516.7111	Strain	-	탎train	7.77E-7				
0-4	1519.8291	Strain	-	탎train	7.77E-7				
0-5	1522.7738	Strain	-	탎train	7.77E-7				
0-6	1525.9744	Strain	-	탎train	7.77E-7				
0-7	1529.1144	Strain	-	탎train	7.77E-7				
0-8	1532.1573	Strain	-	탎train	7.77E-7				
0-9	1535.3431	Strain	-	탎train	7.77E-7				
0-10	1538.5580	Strain	-	탎train	7.77E-7				
0-11	1541.5425	Strain	-	탎train	7.77E-7				
0-12	1544.4595	Strain	-	탎train	7.77E-7				
0-13	1547.6040	Strain	-	탎train	7.77E-7				
0-14	1550.7336	Strain	-	탎train	7.77E-7				
0-15	1553.7524	Strain	-	탎train	7.77E-7				
0-16	1556.9119	Strain	-	탎train	7.77E-7				
0-17	1559.8323	Strain	-	탎train	7.77E-7				
0-18	1563.2498	Strain	-	탎train	7.77E-7				
0-19	1566.3275	Strain	-	탎train	7.77E-7				
0-20	1569.2777	Strain	-	탎train	7.77E-7				
0-21	1572.6339	Strain	-	탎train	7.77E-7				
0-22	1575.5691	Strain	-	탎train	7.77E-7				
0-23	1578.5421	Strain	-	탎train	7.77E-7				
0-24	1581.6923	Strain	-	탎train	7.77E-7				
0-25	1584.7240	Strain	-	탎train	7.77E-7				
0-26	1588.7863	Strain	-	탎train	7.77E-7				

Date	Time	LineNumber	System status	0-1	0-2	0-3	0-4	0-5	0-6	0-7	0-8	0-9	0-10	0-11	0-12	0-13	0-14	0-15	0-16	0-17	0-18	0-19	0-20	0-21	0-22	0-23	0-24	0-25	0-26
2025/10/16	14:05:38	7822	0 0 0 0	-21.6	-7.6	-39.1	-11.8	-28.7	-38.8	-22.6	-30.3	0.0	-17.8	-0.2	-26.2	24.5	-2.6	27.3	-21.2	131.5	33.1	-53.1	-104.5	77.0	-85.5	74.3	-9.8	112.6	-26.2
2025/10/16	14:05:38	7823	0 0 0 0	-21.4	-7.7	-39.1	-11.8	-28.5	-39.1	-22.6	-30.1	-0.1	-17.5	-0.4	-26.1	24.7	-2.6	27.5	-21.2	131.5	33.6	-53.4	-104.5	77.2	-85.7	73.8	-9.7	112.5	-26.1
2025/10/16	14:05:38	7824	0 0 0 0	-21.2	-7.6	-39.0	-12.0	-28.8	-39.2	-22.7	-30.1	-0.2	-17.3	-0.4	-26.2	24.7	-2.6	27.5	-21.2	131.5	33.3	-53.2	-104.6	77.0	-85.6	74.1	-9.9	112.5	-26.2
2025/10/16	14:05:38	7825	0 0 0 0	-21.3	-7.9	-38.9	-12.0	-28.9	-39.4	-22.6	-30.4	-0.2	-17.2	-0.4	-26.2	24.5	-2.6	27.6	-21.2	131.5	33.4	-53.2	-104.6	77.0	-85.5	73.8	-9.9	112.5	-26.3
2025/10/16	14:05:38	7826	0 0 0 0	-21.2	-7.8	-38.8	-11.8	-28.8	-39.4	-22.6	-30.3	-0.4	-17.2	-0.2	-26.1	24.9	-2.6	27.5	-21.2	131.3	33.4	-53.4	-104.6	77.0	-85.2	73.8	-10.0	112.5	-26.2
2025/10/16	14:05:39	7827	0 0 0 0	-21.4	-8.0	-38.7	-11.7	-29.2	-39.3	-22.6	-30.6	-0.4	-17.2	-0.2	-26.4	24.7	-2.5	27.6	-21.2	131.3	33.3	-53.3	-104.8	77.0	-85.3	73.8	-10.0	112.5	-26.2
2025/10/16	14:05:39	7828	0 0 0 0	-21.5	-7.8	-38.6	-11.7	-28.9	-39.5	-22.5	-30.7	-0.5	-17.0	-0.2	-26.5	24.9	-2.3	27.6	-21.6	131.5	33.1	-53.5	-104.8	77.0	-85.2	73.6	-10.1	112.5	-26.2
2025/10/16	14:05:39	7829	0 0 0 0	-21.7	-8.2	-38.6	-11.7	-29.2	-39.4	-22.6	-30.8	-0.6	-17.0	-0.2	-26.7	25.0	-2.2	27.6	-21.6	131.3	33.0	-53.5	-104.9	77.0	-85.3	73.6	-10.1	112.6	-26.2
2025/10/16	14:05:39	7830	0 0 0 0	-21.7	-8.3	-38.7	-11.7	-29.5	-39.1	-22.8	-30.8	-0.6	-17.0	-0.2	-26.5	25.0	-2.3	27.6	-21.9	131.3	33.3	-53.6	-104.9	76.9	-85.3	73.6	-10.2	112.5	-26.2
2025/10/16	14:05:39	7831	0 0 0 0	-21.9	-8.0	-38.9	-11.7	-29.5	-39.1	-22.7	-31.0	-0.7	-16.9	-0.2	-26.8	25.0	-2.1	27.8	-21.9	131.3	33.1	-53.6	-104.8	76.9	-85.6	73.5	-10.2	112.5	-26.2
2025/10/16	14:05:39	7832	0 0 0 0	-21.9	-7.9	-38.9	-11.8	-29.5	-39.2	-22.9	-31.1	-0.7	-17.0	-0.2	-27.1	25.0	-2.3	27.6	-22.2	131.3	33.1	-53.8	-104.8	76.7	-85.5	73.8	-10.4	112.3	-26.2
2025/10/16	14:05:39	7833	0 0 0 0	-21.9	-8.2	-38.9	-11.7	-29.5	-39.3	-22.9	-31.0	-0.8	-17.0	-0.2	-27.1	25.2	-2.5	27.6	-22.2	131.3	33.4	-53.9	-104.9	76.7	-85.9	73.5	-10.1	112.5	-26.2
2025/10/16	14:05:39	7834	0 0 0 0	-22.1	-8.1	-39.0	-11.7	-29.4	-39.2	-22.8	-31.1	-0.8	-16.9	-0.2	-27.2	25.0	-2.3	27.6	-22.2	131.3	33.3	-54.1	-104.8	76.9	-85.9	73.6	-10.4	112.1	-26.2
2025/10/16	14:05:39	7835	0 0 0 0	-22.1	-8.0	-39.1	-11.5	-29.7	-39.2	-23.0	-31.0	-0.8	-17.0	-0.1	-27.1	24.9	-2.5	27.9	-22.6	131.2	33.6	-54.0	-104.9	76.7	-86.0	73.8	-10.4	112.3	-26.3
2025/10/16	14:05:39	7836	0 0 0 0	-22.2	-7.7	-39.1	-11.7	-29.4	-39.2	-22.8	-31.1	-0.6	-17.2	-0.2	-27.2	24.5	-2.5	27.6	-22.3	131.0	33.4	-54.2	-104.9	76.7	-86.2	73.8	-10.5	112.3	-26.2
2025/10/16	14:05:40	7837	0 0 0 0	-22.0	-8.0	-39.0	-11.7	-29.5	-39.4	-22.9	-30.9	-0.6	-17.3	-0.2	-27.2	24.4	-2.5	27.8	-22.3	131.2	33.8	-54.2	-104.9	76.7	-86.4	74.1	-10.3	112.3	-26.2
2025/10/16	14:05:40	7838	0 0 0 0	-22.0	-7.7	-39.0	-11.8	-29.4	-39.7	-22.9	-31.0	-0.5	-17.5	-0.2	-27.4	24.5	-2.5	27.5	-22.5	130.9	33.8	-54.2	-104.9	76.7	-86.6	74.3	-10.3	112.3	-26.2
2025/10/16	14:05:40	7839	0 0 0 0	-22.3	-7.5	-38.9	-11.7	-29.4	-39.3	-23.0	-31.3	-0.4	-17.6	-0.2	-27.2	24.4	-2.3	27.6	-22.3	130.9	33.6	-54.2	-104.9	76.7	-86.7	74.4	-10.4	112.3	-26.2
2025/10/16	14:05:40	7840	0 0 0 0	-22.2	-7.7	-39.0	-11.7	-29.5	-39.2	-22.9	-31.3	-0.4	-17.9	-0.2	-27.1	24.4	-2.3	27.6	-22.3	131.0	33.9	-54.3	-104.9	76.7	-87.0	74.9	-10.2	112.3	-26.2
2025/10/16	14:05:40	7841	0 0 0 0	-22.3	-7.5	-39.1	-11.7	-29.2	-39.3	-22.9	-31.2	-0.3	-18.0	-0.2	-27.2	24.2	-2.5	27.8	-22.3	130.9	33.4	-54.6	-104.9	76.6	-87.0	75.0	-10.2	112.3	-26.5
2025/10/16	14:05:40	7842	0 0 0 0	-22.0	-7.6	-39.1	-11.7	-29.5	-39.4	-22.8	-30.9	-0.4	-18.2	-0.4	-27.4	24.2	-2.5	27.9	-22.5	130.9	33.9	-54.7	-104.9	76.6	-87.1	75.2	-10.3	112.5	-26.2
2025/10/16	14:05:40	7843	0 0 0 0	-22.2	-7.6	-39.4	-11.5	-29.5	-39.5	-22.8	-31.0	-0.3	-18.3	-0.2	-27.5	24.2	-2.5	27.9	-22.5	131.0	33.9	-54.7	-104.9	76.6	-87.0	75.0	-10.2	112.1	-26.3
2025/10/16	14:05:40	7844	0 0 0 0	-22.5	-7.6	-39.4	-11.7	-29.7	-39.5	-22.7	-30.9	-0.3	-18.5	-0.5	-27.5	24.2	-2.5	27.9	-22.5	130.9	33.9	-54.9	-104.9	76.7	-87.1	75.3	-10.1	112.1	-26.2
2025/10/16	14:05:40	7845	0 0 0 0	-22.6	-7.8	-39.4	-11.5	-29.8	-39.5	-22.8	-31.1	-0.3	-18.7	-0.2	-27.8	24.4	-2.5	27.9	-22.6	131.2	34.2	-54.9	-104.9	76.7	-87.2	75.2	-10.1	111.8	-26.2
2025/10/16	14:05:40	7846	0 0 0 0	-22.9	-7.8	-39.4	-11.7	-30.1	-39.6	-22.8	-31.0	-0.4	-18.4	-0.2	-27.8	24.4	-2.5	27.9	-22.8	130.7	34.1	-54.9	-104.6	76.6	-86.9	75.2	-10.2	112.0	-26.3
2025/10/16	14:05:41	7847	0 0 0 0	-22.9	-7.7	-39.7	-11.5	-30.1	-39.3	-22.7	-31.1	-0.4	-18.6	-0.2	-27.8	24.4	-2.6	27.9	-22.9	130.7	34.2	-54.9	-104.9	76.7	-86.9	75.3	-9.9	111.7	-26.2
2025/10/16	14:05:41	7848	0 0 0 0	-22.8	-7.9	-39.4	-11.7	-30.1	-39.3	-22.9	-31.4	-0.5	-18.4	-0.5	-28.1	24.4	-2.5	27.9	-23.1	130.9	34.1	-55.0	-104.6	76.7	-86.6	75.3	-10.0	111.4	-26.3
2025/10/16	14:05:41	7849	0 0 0 0	-22.9	-8.1	-39.0	-11.7	-30.5	-39.4	-22.8	-31.4	-0.5	-18.5	-0.4	-28.2	24.2	-2.5	27.9	-22.9	131.0	34.2	-55.1	-104.8	76.9	-86.5	75.3	-9.9	111.4	-26.5
2025/10/16	14:05:41	7850	0 0 0 0	-23.2	-8.2	-38.9	-11.4	-30.3	-39.5	-22.8	-31.3	-0.5	-18.4	-0.5	-28.3	24.2	-2.5	27.8	-23.1	130.9	34.1	-55.2	-104.6	76.7	-86.4	75.2	-10.0	111.4	-26.2
2025/10/16	14:05:41	7851	0 0 0 0	-23.1	-8.1	-38.8	-11.7	-30.3	-39.6	-22.7	-31.4	-0.6	-18.2	-0.5	-28.6	24.2	-2.5	27.6	-23.1	130.7	33.8	-55.3	-104.8	76.9	-86.1	75.3	-9.8	111.2	-26.3
2025/10/16	14:05:41	7852	0 0 0 0	-23.2	-8.2	-38.6	-11.8	-30.5	-39.6	-22.7	-31.7	-0.4	-17.6	-0.4	-28.4	24.4	-2.3	27.8	-23.2	130.7	33.8	-55.3	-104.6	76.9	-86.2	75.2	-9.9	111.1	-26.3
2025/10/16	14:05:41	7853	0 0 0 0	-23.6	-8.5	-38.1	-11.7	-30.5	-39.6	-22.8	-31.8	-0.4	-17.3	-0.5	-28.6	24.5	-2.2	27.8	-23.2	130.9	33.4	-55.5	-104.6	76.9	-86.1	75.2	-9.8	111.1	-26.2
2025/10/16	14:05:41	7854	0 0 0 0	-23.4	-8.5	-38.1	-11.7	-30.4	-39.7	-22.7	-31.8	-0.4	-17.2	-0.4	-28.5	24.5	-2.3	27.8	-23.2	131.0	33.6	-55.5	-104.6	77.0	-86.0	75.2	-9.8	110.8	-26.2
2025/10/16	14:05:41	7855	0 0 0 0	-23.7	-8.5	-37.7	-11.7	-30.4	-39.6	-22.6	-31.9	-0.4	-17.0	-0.4	-28.5	24.5	-2.1	27.9	-23.2	130.7	33.4	-55.6	-104.6	77.3	-86.0	75.0	-9.7	110.8	-26.3
2025/10/16	14:05:41	7856	0 0 0 0	-23.7	-8.6	-37.4	-11.7	-30.4	-39.7	-22.7	-32.0	-0.5	-17.0	-0.5	-28.6	24.5	-2.0	27.6	-23.2	130.7	33.4	-55.7	-104.6	77.2	-86.2	75.0	-9.9	110.8	-26.2
2025/10/16	14:05:42	7857	0 0 0 0	-23.9	-8.6	-37.1	-11.7	-30.3	-39.7	-22.8	-32.0	-0.4	-17.0	-0.5	-28.6	24.7	-2.0	27.6	-23.2	130.7	33.4	-55.7	-104.3	77.0	-86.2	74.9	-9.8	110.8	-26.5
2025/10/16	14:05:42	7858	0 0 0 0	-23.6	-8.2	-36.8	-11.7	-30.5	-39.7	-22.7	-32.1	-0.4	-16.6	-0.5	-28.7	24.5	-1.8	27.6	-22.9	130.9	33.3	-55.8	-104.3	76.7	-86.3	74.9	-9.5	110.8	-26.2
2025/10/16	14:05:42	7859	0 0 0 0	-23.8	-8.3	-36.8	-11.7	-30.1	-39.8	-22.8	-32.2	-0.3	-16.6	-0.5	-28.7	24.9	-1.8	27.6	-23.1	131.0	33.4	-55.9	-104.5	76.6	-86.4	74.9	-9.7	110.6	-26.2
2025/10/16	14:05:42	7860	0 0 0 0	-23.6	-8.5	-36.4	-11.7	-30.0	-39.7	-22.7	-32.1	-0.4	-16.4	-0.5	-28.7	25.0	-1.7	27.3	-23.1	131.0	33.0	-56.0	-104.2	76.4	-86.5	74.7	-9.6	110.5	-26.2
2025/10/16	14:05:42	7861	0 0 0 0	-23.5	-8.2	-36.5	-11.7	-30.0	-39.6	-22.6	-32.2	-0.1	-16.6	-0.5	-28.5	25.2	-1.8	27.5	-23.1	131.0	33.1	-56.0	-104.3	76.4	-86.7	74.6	-9.6	110.3	-26.2
2025/10/16	14:05:42	7862	0 0 0 0	-23.7	-8.3	-36.4	-11.8	-30.1	-39.7	-22.5	-32.3	-0.1	-16.4	-0.5	-28.5	25.2	-1.6	27.5	-22.9	131.0	32.7	-56.0	-104.1	76.4	-86.8	74.6	-9.8	110.2	-26.2
2025/10/16	14:05:42	7863	0 0 0 0	-23.6	-8.2	-36.4	-12.0	-30.1	-39.7	-22.8	-32.3	-0.2	-16.6	-0.5	-28.6	25.5	-1.5	27.3	-22.9	130.9	32.5	-56.1	-104.2	76.7	-87.2	74.6	-9.6	110.0	-26.3
2025/10/16	14:05:42	7864	0 0 0 0	-23.5	-8.2	-36.5	-11.7	-30.3	-39.6	-22.9	-32.3	-0.1	-16.6	-0.5	-28.6	25.3	-1.5	27.3	-22.9	130.9	32.5	-56.1	-104.1	76.7	-87.2	74.4	-9.5	109.8	-26.2
2025/10/16	14:05:42	7865	0 0 0 0	-23.5	-8.0	-36.4	-11.7	-30.5	-39.8	-22.8	-32.2	0.0	-16.4	-0.8	-28.7	25.5	-1.5	27.3	-23.1	130.7	32.4	-56.5	-104.1	76.7	-87.4	74.3	-9.5	109.7	-26.2
2025/10/16	14:05:42	7866	0 0 0 0	-23.6	-8.3	-36.7	-12.0	-30.5	-39.6	-22.8	-32.2	-0.1	-16.3	-0.5	-28.8	25.5	-1.5	27.3	-22.9	131.0	32.5	-56.5	-103.9	76.7	-87.5	74.4	-9.4	109.7	-26.3
2025/10/16	14:05:43	7867	0 0 0 0	-23.8	-8.1	-36.5	-11.8	-30.6	-39.7	-22.7	-32.2	-0.1	-16.3	-0.8	-28.8	25.5	-1.4	27.3	-22.9	130.7	32.2	-56.4	-103.9	76.7	-87.6	74.3	-9.4	109.7	-26.2
2025/10/16	14:05:43	7868	0 0 0 0	-23.7	-8.0	-36.7	-12.0	-30.3	-39.3	-22.8	-31.9	-0.1	-16.3	-0.8	-28.8	25.8	-1.2	27.3	-23.1	130.7	32.2	-56.5	-103.9	76.7	-87.7	74.3	-9.6	109.4	-26.3
2025/10/16	14:05:43	7869	0 0 0 0	-23.8	-8.1	-36.7	-11.7	-30.6	-39.2	-22.8	-32.2	-0.1	-16.3	-0.5	-29.1	26.1	-1.3	27.0	-22.9	130.6	31.9	-56.6	-103.9	77.0	-87.7	73.8	-9.6	109.5	-26.2
2025/10/16	14:05:43	7870	0 0 0 0	-23.5	-8.2	-36.4	-12.0	-30.6	-38.8	-22.8	-32.1	0.2	-16.3	-0.7	-29.0	25.8	-1.3	27.3	-22.9	130.4	31.9	-56.6	-103.8	76.9	-87.5	73.6	-9.6	109.7	-26.3
2025/10/16	14:05:43	7871	0 0 0 0	-23.7	-8.3	-36.5	-12.0	-30.6	-38.7	-22.7	-32.0	0.2	-16.3	-0.5	-28.8	25.9	-1.1	27.3	-23.2	130.4	31.9	-56.7	-103.9	77.0	-87.5	73.8	-9.6	109.7	-26.1
2025/10/16	14:05:43	7872	0 0 0 0	-23.8	-8.3	-36.4	-12.0	-30.7	-38.3	-22.7	-32.3	0.2	-16.0	-0.8	-29.0	25.9	-1.2	27.3	-23.2	130.4	31.9	-56.7	-103.9	77.3	-87.5	73.5	-9.6	109.8	-26.2
2025/10/16	14:05:43	7873	0 0 0 0	-23.8	-8.1	-36.5	-12.0	-30.5	-38.0	-22.6	-32.2	0.2	-16.0	-0.7	-29.0	25.8	-1.1	27.2	-23.2	130.2	31.9	-56.8	-103.9	77.3	-87.4	73.5	-9.2	110.0	-26.3
2025/10/16	14:05:43	7874	0 0 0 0	-23.6	-8.2	-36.4	-12.0	-30.6	-38.2	-22.6	-32.4	0.2	-16.0	-0.5	-29.0	25.8	-1.0	27.2	-23.2	130.1	31.6	-56.9	-103.9	77.5	-87.4	73.2	-9.4	109.7	-26.2
2025/10/16	14:05:43	7875	0 0 0 0	-23.7	-8.1	-36.4	-12.0	-30.4	-37.9	-22.6	-32.2	0.3	-15.7	-0.8	-28.8	25.6	-0.9	27.0	-23.1	130.2	31.6	-56.8	-103.8	77.5	-87.5	73.3	-9.6	109.7	-26.2
2025/10/16	14:05:43	7876	0 0 0 0	-24.0	-8.1	-36.4	-12.0	-30.4	-37.7	-22.6	-32.3	0.0	-15.8	-0.7	-28.9	25.8	-0.8	27.2	-22.9	130.1	31.3	-57.2	-103.9	77.6	-87.9	73.2	-9.5	109.7	-26.5
2025/10/16	14:05:44	7877	0 0 0 0	-24.0	-7.9	-36.2	-12.0	-30.6	-38.0	-22.6	-32.5	0.3	-15.6	-0.8	-29.0	25.8	-0.9	27.2	-23.1	130.1	31.3	-57.0	-103.9	77.6	-87.9	72.9	-9.4	109.7	-26.3
2025/10/16	14:05:44	7878	0 0 0 0	-23.8	-8.0	-36.4	-11.8	-30.4	-38.2	-22.7	-32.4	0.3	-15.6	-0.7	-29.1	25.8	-0.8	27.0	-23.1	130.1	31.1	-57.2	-103.9	77.8	-88.1	72.9	-9.3	109.8	-26.5
2025/10/16	14:05:44	7879	0 0 0 0	-23.9	-7.9	-35.9	-11.8	-30.4	-38.2	-22.6	-32.5	0.3	-15.6	-0.8	-29.3	25.8	-0.8	27.0	-22.9	130.1	30.8	-57.3	-103.9	77.8	-88.2	72.9	-9.4	109.8	-26.5
2025/10/16	14:05:44	7880	0 0 0 0	-24.1	-7.9	-35.8	-12.0	-30.4	-38.2	-22.6	-32.6	0.5	-15.4	-0.8	-29.4	25.9	-0.7	27.0	-22.8	130.2	30.8	-57.4	-103.9	77.9	-88.2	72.7	-9.4	109.8	-26.2
2025/10/16	14:05:44	7881	0 0 0 0	-24.4	-7.9	-35.6	-11.8	-30.6	-38.5	-22.6	-32.6	0.5	-15.4	-0.8	-29.4	26.1	-0.8	27.0	-22.8	130.4	30.5	-57.5	-104.2	78.1	-88.2	72.7	-9.1	109.8	-26.6
2025/10/16	14:05:44	7882	0 0 0 0	-24.3	-8.0	-35.7	-12.0	-30.4	-38.6	-22.8	-32.6	0.5	-15.3	-0.8	-29.5	26.1	-0.8	27.0	-22.8	130.4	30.2	-57.6	-104.2	78.1	-88.6	72.6	-9.0	109.7	-26.5
2025/10/16	14:05:44	7883	0 0 0 0	-24.7	-7.8	-35.8	-12.0	-30.4	-38.9	-22.8	-32.8	0.6	-15.2	-1.1	-29.6	26.1	-0.7	27.0	-22.5	130.4	30.1	-57.6	-104.3	77.9	-88.7	72.6	-9.2	109.8	-26.2
2025/10/16	14:05:44	7884	0 0 0 0	-24.6	-7.8	-35.7	-12.0	-30.4	-39.0	-22.8	-32.8	0.8	-15.0	-1.1	-29.6	25.8	-0.7	27.0	-22.5	130.6	29.9	-57.8	-104.5	78.1	-88.8	72.4	-9.0	109.7	-26.5
2025/10/16	14:05:44	7885	0 0 0 0	-24.4	-7.7	-35.8	-12.0	-30.3	-39.1	-22.9	-32.8	0.8	-15.0	-1.2	-29.7	25.6	-0.6	27.0	-22.2	130.4	30.1	-57.8	-104.5	78.1	-88.8	72.6	-9.1	109.8	-26.5
2025/10/16	14:05:44	7886	0 0 0 0	-24.6	-7.7	-35.5	-11.8	-30.1	-39.0	-22.7	-32.9	0.8	-14.8	-1.1	-29.6	25.5	-0.7	26.8	-22.0	130.4	29.9	-57.9	-104.5	77.8	-88.9	72.6	-9.0	109.7	-26.3
2025/10/16	14:05:45	7887	0 0 0 0	-24.6	-7.9	-35.6	-12.0	-30.3	-38.9	-23.0	-32.9	0.8	-14.8	-1.1	-29.7	25.3	-0.7	27.0	-21.7	130.4	30.1	-57.9	-104.6	77.3	-89.0	72.4	-8.9	109.8	-26.3
2025/10/16	14:05:45	7888	0 0 0 0	-24.5	-7.6	-35.2	-12.0	-30.3	-39.0	-23.0	-33.1	0.8	-14.8	-1.3	-29.7	25.5	-0.7	27.0	-21.6	130.2	29.9	-58.0	-104.9	77.2	-89.1	72.6	-8.9	109.7	-26.3
2025/10/16	14:05:45	7889	0 0 0 0	-24.4	-7.8	-35.3	-12.0	-30.3	-38.8	-22.9	-33.1	0.8	-15.0	-1.3	-29.5	25.5	-0.6	26.8	-21.6	130.4	29.9	-58.1	-104.9	77.0	-89.2	72.6	-9.0	109.4	-26.5
2025/10/16	14:05:45	7890	0 0 0 0	-24.5	-8.0	-35.5	-12.0	-30.4	-38.9	-22.9	-33.2	0.8	-14.6	-1.2	-29.5	25.6	-0.9	26.7	-21.6	130.4	29.9	-58.0	-105.1	77.0	-89.4	72.3	-9.1	109.4	-26.5
2025/10/16	14:05:45	7891	0 0 0 0	-24.5	-8.1	-35.4	-12.1	-30.1	-38.6	-23.1	-33.4	0.8	-14.7	-1.4	-29.4	25.6	-0.9	26.8	-21.5	130.4	29.8	-58.0	-105.3	77.0	-89.6	72.3	-8.9	109.5	-26.5
2025/10/16	14:05:45	7892	0 0 0 0	-24.5	-8.1	-35.5	-12.0	-30.4	-38.7	-23.0	-33.4	0.8	-14.7	-1.4	-29.5	25.6	-0.8	26.7	-21.6	130.7	29.6	-58.0	-105.3	77.0	-89.7	72.3	-8.5	109.4	-26.5
